FFT_combined_x;FFT_combined_y
0.0;1.6455360297642607
0.019073486328125;1.5130511566195752
0.03814697265625;1.1597712586718558
0.057220458984375;0.7073696955363666
0.0762939453125;0.30708260782647256
0.095367431640625;0.06190588970160126
0.11444091796875;0.023251637518128507
0.133514404296875;0.009313051683671164
0.152587890625;0.04380428669811316
0.171661376953125;0.09321971023012728
0.19073486328125;0.13329887082351963
0.209808349609375;0.14277984930135534
0.2288818359375;0.10989899258298155
0.247955322265625;0.05511491451443138
0.26702880859375;0.016239284935690712
0.286102294921875;0.012543397128971597
0.30517578125;0.007382885188159399
0.324249267578125;0.00026236847714512806
0.34332275390625;0.005527703726310316
0.362396240234375;0.008470454750972328
0.3814697265625;0.0073798177161796845
0.400543212890625;0.003967506528109954
0.41961669921875;0.002074448270332236
0.438690185546875;0.004186239644910217
0.457763671875;0.005809020348805022
0.476837158203125;0.006429683316279836
0.49591064453125;0.006181092991257928
0.514984130859375;0.004600414167461216
0.5340576171875;0.0027282972795270913
0.553131103515625;0.002938162074821749
0.57220458984375;0.00527792538319653
0.591278076171875;0.0084518032901343
0.6103515625;0.010570275484430108
0.629425048828125;0.009553146752975073
0.64849853515625;0.0056317540656253
0.667572021484375;0.0023036757312756896
0.6866455078125;0.0026625537106618608
0.705718994140625;0.0057268155986950195
0.72479248046875;0.008256603679317123
0.743865966796875;0.008335999092500953
0.762939453125;0.007884894711647467
0.782012939453125;0.00891978103640726
0.80108642578125;0.009119729915458162
0.820159912109375;0.007208804082381069
0.8392333984375;0.004871186451979514
0.858306884765625;0.0042923897348589425
0.87738037109375;0.004951354895478687
0.896453857421875;0.004734678284832364
0.91552734375;0.002997283557651256
0.934600830078125;0.0028368751187613467
0.95367431640625;0.005005417820394447
0.972747802734375;0.006611043152086388
0.9918212890625;0.006718064015276456
1.010894775390625;0.004695992142593211
1.02996826171875;0.001625419031085792
1.049041748046875;0.00024953339449874386
1.068115234375;0.0009344004352372483
1.087188720703125;0.0033908015728642527
1.10626220703125;0.004879329743645076
1.125335693359375;0.004900206956642323
1.1444091796875;0.005269499296949479
1.163482666015625;0.007074596889238312
1.18255615234375;0.009030102298937883
1.201629638671875;0.008638534081159005
1.220703125;0.005583438256077884
1.239776611328125;0.0026246019992600643
1.25885009765625;0.0024594330140761105
1.277923583984375;0.0042984251793501856
1.2969970703125;0.005455938945643974
1.316070556640625;0.005578443122021018
1.33514404296875;0.0062197009407230245
1.354217529296875;0.0057609436650289175
1.373291015625;0.004109603015153604
1.392364501953125;0.004581439861671524
1.41143798828125;0.0043112468461452575
1.430511474609375;0.001695190841087259
1.4495849609375;0.0009227256203928225
1.468658447265625;0.0015922308405119771
1.48773193359375;0.002256693560763326
1.506805419921875;0.00308858220549541
1.52587890625;0.002508708363620276
1.544952392578125;0.001212536189892437
1.56402587890625;0.0002991075385542382
1.583099365234375;0.0007855091377896896
1.6021728515625;0.003299690335482118
1.621246337890625;0.006253669533295865
1.64031982421875;0.007408444031615517
1.659393310546875;0.006984502412901577
1.678466796875;0.008172008484410298
1.697540283203125;0.00946988740184501
1.71661376953125;0.00851967751203521
1.735687255859375;0.007057819782963882
1.7547607421875;0.007077356530347545
1.773834228515625;0.006883993769372227
1.79290771484375;0.0055707295902666844
1.811981201171875;0.00482159812789116
1.8310546875;0.004990334419551574
1.850128173828125;0.0036567604937749747
1.86920166015625;0.0023806764050112155
1.888275146484375;0.005898175534049135
1.9073486328125;0.008052113964428984
1.926422119140625;0.007253280211914027
1.94549560546875;0.00470669474446965
1.964569091796875;0.0017971714409858023
1.983642578125;0.0017397502221387403
2.002716064453125;0.004604479794907109
2.02178955078125;0.0055594668460334715
2.040863037109375;0.0032944378575249546
2.0599365234375;0.0023410625241403623
2.079010009765625;0.0061492944000505045
2.09808349609375;0.006867688226219115
2.117156982421875;0.004249187623132994
2.13623046875;0.003030924994822563
2.155303955078125;0.005643001144041027
2.17437744140625;0.006419385651472543
2.193450927734375;0.005458540988396413
2.2125244140625;0.004763642473036586
2.231597900390625;0.005190989446531147
2.25067138671875;0.005618513421840569
2.269744873046875;0.004710516444506533
2.288818359375;0.0026637176812340803
2.307891845703125;0.001097384004501606
2.32696533203125;0.0011962937506525906
2.346038818359375;0.002304641485204068
2.3651123046875;0.0025542051295308565
2.384185791015625;0.0010610567425255724
2.40325927734375;0.0010250828218154354
2.422332763671875;0.0018151642325652457
2.44140625;0.0031663626498704195
2.460479736328125;0.006364713046320406
2.47955322265625;0.008884963696391262
2.498626708984375;0.00966786284758675
2.5177001953125;0.008376633904575171
2.536773681640625;0.0050120321693985295
2.55584716796875;0.001199799221844148
2.574920654296875;0.0023108105665645418
2.593994140625;0.0037944153630789157
2.613067626953125;0.004432525905884112
2.63214111328125;0.003981776934616515
2.651214599609375;0.003524909739475502
2.6702880859375;0.003786093444722392
2.689361572265625;0.004259451295624577
2.70843505859375;0.004941986012280182
2.727508544921875;0.005275608137796037
2.74658203125;0.005492992574685715
2.765655517578125;0.004897556158193321
2.78472900390625;0.0035228421975950245
2.803802490234375;0.0040322683072221205
2.8228759765625;0.004412812988986642
2.841949462890625;0.0029830519341304275
2.86102294921875;0.0031411740491275593
2.880096435546875;0.005539276111535282
2.899169921875;0.007638011898584813
2.918243408203125;0.00851465457415603
2.93731689453125;0.0070464708074386125
2.956390380859375;0.003944334089532373
2.9754638671875;0.002007056701421821
2.994537353515625;0.0022309412576860437
3.01361083984375;0.004033414033404279
3.032684326171875;0.005574558878768617
3.0517578125;0.005279033356240196
3.070831298828125;0.0037733265119521834
3.08990478515625;0.002255022638521402
3.108978271484375;0.001291056805105477
3.1280517578125;0.003473599215599637
3.147125244140625;0.005943205159323577
3.16619873046875;0.0068551478260482634
3.185272216796875;0.006001549511917234
3.204345703125;0.004402006473983855
3.223419189453125;0.002992451376997278
3.24249267578125;0.0015918847540083271
3.261566162109375;0.0003468906605753258
3.2806396484375;0.002463295207605155
3.299713134765625;0.003605877912453966
3.31878662109375;0.002940884065621387
3.337860107421875;0.001611741651911128
3.35693359375;0.0012564716207115274
3.376007080078125;0.0012186734104219594
3.39508056640625;0.001598013018955516
3.414154052734375;0.0009050707653368875
3.4332275390625;0.002015453344805835
3.452301025390625;0.0033004148885333396
3.47137451171875;0.002425357528303121
3.490447998046875;0.0003754833801071821
3.509521484375;0.0012278925875582065
3.528594970703125;0.001184420253499676
3.54766845703125;0.0010915411569758357
3.566741943359375;0.0014074294342838213
3.5858154296875;0.0011233076256093957
3.604888916015625;0.0007447446883959922
3.62396240234375;0.0010804236520005417
3.643035888671875;0.0011697503361126783
3.662109375;0.0005706864741068219
3.681182861328125;0.00042275105914315144
3.70025634765625;0.0005649305232669077
3.719329833984375;0.0007370259826319032
3.7384033203125;0.002603389091152701
3.757476806640625;0.0032843881891673954
3.77655029296875;0.0024547632703348097
3.795623779296875;0.0029260772232052846
3.814697265625;0.003969573166504786
3.833770751953125;0.003636139320325321
3.85284423828125;0.002574841221314166
3.871917724609375;0.0026644139972618087
3.8909912109375;0.004139377683344445
3.910064697265625;0.005320549104703701
3.92913818359375;0.005556266215310807
3.948211669921875;0.005196441518046012
3.96728515625;0.005174506903938402
3.986358642578125;0.005775719355590296
4.00543212890625;0.006443974056997883
4.024505615234375;0.0068744654114484705
4.0435791015625;0.007001570223262966
4.062652587890625;0.0062414101118874405
4.08172607421875;0.004341596135721102
4.100799560546875;0.002471008225346334
4.119873046875;0.0021277514745798236
4.138946533203125;0.0032203828429845315
4.15802001953125;0.004274991126963146
4.177093505859375;0.004437576212723465
4.1961669921875;0.004297932801593301
4.215240478515625;0.004413165603073547
4.23431396484375;0.0048824844934461644
4.253387451171875;0.005332945320159988
4.2724609375;0.004670034434706027
4.291534423828125;0.0025706674408628102
4.31060791015625;0.0017125819194723294
4.329681396484375;0.004712546641914688
4.3487548828125;0.006783682230688541
4.367828369140625;0.006603999988135857
4.38690185546875;0.004570021177377981
4.405975341796875;0.0025463739484417017
4.425048828125;0.0018564117621973353
4.444122314453125;0.0019741557667660764
4.46319580078125;0.002470649703596409
4.482269287109375;0.002948678161265514
4.5013427734375;0.003741955111888539
4.520416259765625;0.003921322200005481
4.53948974609375;0.0025057716175524783
4.558563232421875;0.001510876072371114
4.57763671875;0.0026863676886603773
4.596710205078125;0.0030188477532265253
4.61578369140625;0.0034751074615186534
4.634857177734375;0.004139124177674907
4.6539306640625;0.004199508638237938
4.673004150390625;0.003227109740900577
4.69207763671875;0.0009758830441997945
4.711151123046875;0.0017502374980353167
4.730224609375;0.003697711794552108
4.749298095703125;0.004542900210075453
4.76837158203125;0.004923622312242079
4.787445068359375;0.005462648316913554
4.8065185546875;0.0061510354151138435
4.825592041015625;0.0064343593567249575
4.84466552734375;0.006069562944307473
4.863739013671875;0.0058288138244952286
4.8828125;0.006209871601197765
4.901885986328125;0.006421043749515383
4.92095947265625;0.005900951817108931
4.940032958984375;0.005092884907240487
4.9591064453125;0.00513628123988921
4.978179931640625;0.005805974350077613
4.99725341796875;0.006060265672879061
5.016326904296875;0.005458930436275902
5.035400390625;0.003937763568270692
5.054473876953125;0.0023615066359178837
5.07354736328125;0.0022776255171346443
5.092620849609375;0.0033415963982233766
5.1116943359375;0.0038400863947168594
5.130767822265625;0.002821480410885633
5.14984130859375;0.0013123332264529598
5.168914794921875;0.0015757669041075596
5.18798828125;0.0023861210818600497
5.207061767578125;0.002870469354035722
5.22613525390625;0.0025618745490454185
5.245208740234375;0.002736290350563996
5.2642822265625;0.004213670231894141
5.283355712890625;0.006109012436174075
5.30242919921875;0.007831091749233455
5.321502685546875;0.008587294025967338
5.340576171875;0.00797275888939253
5.359649658203125;0.0065198462575452205
5.37872314453125;0.0052247666226056914
5.397796630859375;0.004432500268058188
5.4168701171875;0.0035618473218285195
5.435943603515625;0.0022140185455011016
5.45501708984375;0.0012012410717597232
5.474090576171875;0.0009119226365374569
5.4931640625;0.001043484920944388
5.512237548828125;0.0019367685690117697
5.53131103515625;0.0030467038762110924
5.550384521484375;0.0045589839065227475
5.5694580078125;0.006125719284348999
5.588531494140625;0.007080868998245756
5.60760498046875;0.006794324924890588
5.626678466796875;0.0054920287904537705
5.645751953125;0.004341779257473694
5.664825439453125;0.003959091532377149
5.68389892578125;0.004101306609838131
5.702972412109375;0.00438571798687711
5.7220458984375;0.004366434500831816
5.741119384765625;0.0038940576335126644
5.76019287109375;0.003467646103701023
5.779266357421875;0.003285254755015393
5.79833984375;0.0025663976507757534
5.817413330078125;0.0017793623058843851
5.83648681640625;0.002485985262364332
5.855560302734375;0.003952432525386555
5.8746337890625;0.0048466036428394576
5.893707275390625;0.004236113039006468
5.91278076171875;0.0026137866091721666
5.931854248046875;0.0014092659296294815
5.950927734375;0.001073151333720441
5.970001220703125;0.0017432263313993735
5.98907470703125;0.0032388936767865635
6.008148193359375;0.004967075738307436
6.0272216796875;0.006162313954082075
6.046295166015625;0.0063322460261117965
6.06536865234375;0.0058302334325494995
6.084442138671875;0.005914834746694407
6.103515625;0.007214608463525908
6.122589111328125;0.00805004138898882
6.14166259765625;0.0068665560655389824
6.160736083984375;0.004027976950328748
6.1798095703125;0.0014957648619446837
6.198883056640625;0.001495983741152128
6.21795654296875;0.001979663157770977
6.237030029296875;0.0025790779048703
6.256103515625;0.0036134220586936687
6.275177001953125;0.004564897254649037
6.29425048828125;0.004469378134740404
6.313323974609375;0.00254758999090434
